KW	Category	Representativeness	Raw.Occurrence	Betweenness.centrality	Closeness.centrality	Strength	Wscore	Knode	Knode.rank	CommunityMembership
"drug-related side effects and adverse reactions/diagnosis"	"MESH"	0.010752688172043	1	0	0.381334325088198	0.339619401754956	0.0495040369088812	-8.24983960027208	199	-1
"drug-related side effects and adverse reactions/prevention & control"	"MESH"	0.010752688172043	1	223.1875	0.277267417758969	1.86790670965226	0.413440984236832	11.273565396564	51	11
"drugs investigational/administration & dosage"	"MESH"	0.010752688172043	1	188.25	0.30616499735222	0.84904850438739	0.213517877739331	15.8460230299144	34	2
"dysbiosis/etiology"	"MESH"	0.010752688172043	1	820.375	0.406926041465517	1.01885820526487	0.349480968858131	-3.32734165208103	133	3
"encephalitis/diagnostic imaging"	"MESH"	0.010752688172043	1	0	1.20454310422196	1.69809700877478	1	0	10	5
"endometrial neoplasms/drug therapy"	"MESH"	0.010752688172043	1	0	0.383885605688572	0.520372995777007	0.0870588235294118	-8.72270478384899	229	7
"enterocolitis/chemically induced"	"MESH"	0.021505376344086	2	502.833333333333	0.295242265301917	1.18866790614235	0.356539792387543	-6.89066972301344	187	1
"escherichia coli infections/drug therapy"	"MESH"	0.010752688172043	1	0	0.38278646728916	0.679238803509912	0.10242214532872	-8.85668561144005	233	1
"esophagitis"	"MESH"	0.010752688172043	1	0	0.381833928311698	0.339619401754956	0.0495040369088812	-8.58456322914871	221	7
"exanthema/chemically induced"	"MESH"	0.010752688172043	1	26.485347985348	0.301503201668335	2.72789910718422	0.461345636293733	15.0260458058822	38	6
"fatigue/chemically induced"	"MESH"	0.010752688172043	1	26.485347985348	0.301503201668335	2.72789910718422	0.461345636293733	15.0260458058822	45	6
"feces"	"MESH"	0.010752688172043	1	285.516666666667	0.403394921018897	0.509429102632434	0.143114186851211	-3.94676901655992	145	2
"feces/chemistry"	"MESH"	0.010752688172043	1	15.4857142857143	0.395203367762973	0.84904850438739	0.141545559400231	-7.22048274751933	190	1
"gastritis/chemically induced"	"MESH"	0.0106382978723404	1	0	0.382949954318277	0.180753594022051	0.0187773933102653	-8.39360341512398	209	-1
"gastritis/complications"	"MESH"	0.010752688172043	1	246.416666666667	0.386656510620683	1.01885820526487	0.304436755094195	-9.48468833585284	243	1
"gastrointestinal neoplasms/drug therapy"	"MESH"	0.010752688172043	1	0	0.285712710270411	2.03771641052974	0.320922722029989	5.00558069970135	87	12
"gastrointestinal tract/metabolism"	"MESH"	0.010752688172043	1	0	0.317045817811032	0.84904850438739	0.133148788927336	-0.116108510005873	113	2
"gene expression regulation neoplastic"	"MESH"	0.010752688172043	1	30.5454545454545	0.236158849634789	2.03771641052974	0.413440984236832	21.4801140523686	18	10
"gene expression regulation/genetics"	"MESH"	0.010752688172043	1	0	0.276439975798376	2.03771641052974	0.320922722029989	-2.4020581930382	125	8
"gentian violet"	"MESH"	0.010752688172043	1	0	1.20454310422196	0.169809700877478	1	0	2	-1
"glucocorticoids"	"MESH"	0.010752688172043	1	234.514880952381	0.26493842552234	1.01885820526487	0.298223760092272	18.2813065497979	25	12
"glucocorticoids/pharmacology"	"MESH"	0.010752688172043	1	0	0.314767114661654	1.35847760701982	0.215086505190311	-3.83234320813234	141	7
"glucocorticoids/therapeutic use"	"MESH"	0.010752688172043	1	246.416666666667	0.386656510620683	1.01885820526487	0.304436755094195	-9.48468833585284	244	1
"glycoproteins/metabolism"	"MESH"	0.010752688172043	1	0	0.305991562970493	0.509429102632434	0.0802306805074971	0.728045376685785	106	3
"graft vs host disease/immunology"	"MESH"	0.010752688172043	1	0	0.271026809525815	1.35847760701982	0.215086505190311	10.6374701144874	59	13
"growth inhibitors/therapeutic use"	"MESH"	0.010752688172043	1	223.1875	0.277267417758969	1.86790670965226	0.413440984236832	11.273565396564	52	11
"hashimoto disease/chemically induced"	"MESH"	0.010752688172043	1	0	0.384985304591464	1.18866790614235	0.19118800461361	-8.59241569319228	226	3
"HAVCR2"	"GENE"	0.010752688172043	1	0	0.285712710270411	2.03771641052974	0.320922722029989	5.00558069970135	84	12
"hepatitis autoimmune/etiology"	"MESH"	0.010752688172043	1	26.485347985348	0.301503201668335	2.72789910718422	0.461345636293733	15.0260458058822	36	6
"hepatitis/diagnosis"	"MESH"	0.010752688172043	1	0	0.381355099216214	0.169809700877478	0.0119492502883506	-8.3815405469254	204	-1
"hepatitis/diagnostic imaging"	"MESH"	0.010752688172043	1	0	1.20454310422196	1.69809700877478	1	0	5	5
"host microbial interactions/drug effects"	"MESH"	0.010752688172043	1	820.375	0.406926041465517	1.01885820526487	0.349480968858131	-3.32734165208103	132	3
"ht29 cells"	"MESH"	0.010752688172043	1	30.5454545454545	0.236158849634789	2.03771641052974	0.413440984236832	21.4801140523686	14	10
"hypophysitis/chemically induced"	"MESH"	0.010752688172043	1	26.485347985348	0.301503201668335	2.72789910718422	0.461345636293733	15.0260458058822	35	6
"IL15"	"GENE"	0.010752688172043	1	0	0.285712710270411	2.03771641052974	0.320922722029989	5.00558069970135	89	12
"IL17A"	"GENE"	0.021505376344086	2	652	0.232960097366497	2.54714551316217	0.678185313341023	20.558157223237	23	10
"IL17C"	"GENE"	0.010752688172043	1	0	0.285712710270411	2.03771641052974	0.320922722029989	5.00558069970135	90	12
"IL21"	"GENE"	0.010752688172043	1	0	0.285712710270411	2.03771641052974	0.320922722029989	5.00558069970135	91	12
"IL22"	"GENE"	0.021505376344086	2	3161.35714285714	0.353099063692349	2.55808940630674	0.79598615916955	2.03644639726148	99	12
"IL4"	"GENE"	0.010752688172043	1	0	0.285712710270411	2.03771641052974	0.320922722029989	5.00558069970135	82	12
"IL6"	"GENE"	0.021505376344086	2	1395.55952380952	0.30038742029721	2.72789910718422	0.820561322568243	9.30020186090555	70	12
"immune checkpoint inhibitors"	"MESH"	0.32258064516129	30	19598.8	0.557014238385081	6.9071251487983	0.992156862745098	-11.0374613221987	254	7
"immune checkpoint inhibitors/administration & dosage"	"MESH"	0.043010752688172	4	3440.10714285714	0.309831617204146	1.60403290220994	0.504882737408689	19.5097073026506	24	2
"immune checkpoint inhibitors/adverse effects"	"MESH"	0.56989247311828	53	20716.875	0.557014238385161	4.71176166376074	0.980453671664744	-10.9995456101895	252	-1
"immune checkpoint inhibitors/pharmacology"	"MESH"	0.043010752688172	4	1555.33492063492	0.364468499318533	2.55808940630674	0.766505190311419	1.61991967659201	100	2
"immune checkpoint inhibitors/therapeutic use"	"MESH"	0.021505376344086	2	0	0.226722974878454	1.35847760701982	0.215086505190311	9.95506607936706	68	11
"immune system diseases/drug therapy"	"MESH"	0.010752688172043	1	0	0.285712710270411	2.03771641052974	0.320922722029989	5.00558069970135	88	12
"immunocompromised host"	"MESH"	0.010752688172043	1	0	1.20454310422196	1.01885820526487	1	0	4	9
"immunologic factors"	"MESH"	0.021505376344086	2	0	0.420996293782011	0.585174696945077	0.0904728950403691	-8.87965783958228	237	-1
"immunologic memory/drug effects"	"MESH"	0.010752688172043	1	319.5	0.350595607043297	1.35847760701982	0.387543252595156	1.4186679830503	102	13
"immunosuppressive agents/pharmacology"	"MESH"	0.010752688172043	1	0	0.314767114661654	1.35847760701982	0.215086505190311	-3.83234320813234	139	7
"immunosuppressive agents/therapeutic use"	"MESH"	0.010752688172043	1	0	1.20454310422196	1.01885820526487	1	0	6	9
"inflammation"	"MESH"	0.010752688172043	1	0	1.20454310422196	0.169809700877478	1	0	1	-1
"inflammation/drug therapy"	"MESH"	0.021505376344086	2	2534.72619047619	0.351384633031582	2.37733581228469	0.717385620915033	-4.94316365648272	164	8
"inflammatory bowel diseases"	"MESH"	0.021505376344086	2	713	0.390012722384539	1.5282873078973	0.437708573625529	-3.46398675669799	136	2
"inflammatory bowel diseases/complications"	"MESH"	0.021505376344086	2	4	0.35675513707478	0.773808253414722	0.112202998846597	2.74688945194679	98	-1
"inflammatory bowel diseases/drug therapy"	"MESH"	0.032258064516129	3	1946.25	0.401198754974998	1.43422320133247	0.473817762399077	4.80325100691023	94	6
"infliximab/administration & dosage"	"MESH"	0.010752688172043	1	708.401785714286	0.353705714573354	1.18866790614235	0.366874279123414	10.0393502556392	66	2
"infliximab/adverse effects"	"MESH"	0.043010752688172	4	753.5	0.383732921687181	2.63383500061939	0.714156093810073	-5.71780342136177	169	7
"interferon-gamma/metabolism"	"MESH"	0.010752688172043	1	319.5	0.350595607043297	1.35847760701982	0.387543252595156	1.4186679830503	101	13
"interleukin-12/antagonists & inhibitors"	"MESH"	0.010752688172043	1	0	0.236756084102884	0.509429102632434	0.0802306805074971	-6.33430294993455	175	14
"interleukin-17/genetics"	"MESH"	0.010752688172043	1	30.5454545454545	0.236158849634789	2.03771641052974	0.413440984236832	21.4801140523686	12	10
"interleukin-23/antagonists & inhibitors"	"MESH"	0.010752688172043	1	0	0.236756084102884	0.509429102632434	0.0802306805074971	-6.33430294993455	173	14
"intestinal mucosa/chemistry"	"MESH"	0.0106382978723404	1	0	0.351323002357104	2.53055031630871	0.358477508650519	-4.62166088108843	155	4
"intestinal mucosa/diagnostic imaging"	"MESH"	0.010752688172043	1	0	0.314767114661654	1.35847760701982	0.215086505190311	-3.83234320813234	142	7
"intestinal mucosa/immunology"	"MESH"	0.010752688172043	1	0	0.381690135306068	0.339619401754956	0.0495040369088812	-8.46741891464867	213	1
"ipilimumab/adverse effects"	"MESH"	0.0967741935483871	9	1.5	0.556744049014034	2.32842038694957	0.338869665513264	-10.8717152470119	250	-1
"ipilimumab/therapeutic use"	"MESH"	0.032258064516129	3	500.125	0.361347023419876	3.54768520617485	0.779331026528258	10.98561997138	58	6
"leukemia lymphocytic chronic b-cell/drug therapy"	"MESH"	0.0106382978723404	1	0	0.351323002357104	2.53055031630871	0.358477508650519	-4.62166088108843	153	4
"leukocyte l1 antigen complex/analysis"	"MESH"	0.010752688172043	1	15.4857142857143	0.395203367762973	0.84904850438739	0.141545559400231	-7.22048274751933	189	1
"LIF"	"GENE"	0.010752688172043	1	0	0.285712710270411	2.03771641052974	0.320922722029989	5.00558069970135	85	12
"ligands"	"MESH"	0.010752688172043	1	0	0.348218465041475	0.339619401754956	0.0495040369088812	-5.36321720144016	166	7
"LTF"	"GENE"	0.010752688172043	1	0	0.396492248882852	0.690182696654485	0.105836216839677	-8.42451919509856	211	7
"lung neoplasms"	"MESH"	0.010752688172043	1	163.4	0.388465456057213	0.339619401754956	0.07760092272203	-8.57023124805898	217	-1
"lung neoplasms/drug therapy"	"MESH"	0.021505376344086	2	0	0.381809563235149	0.339619401754956	0.0495040369088812	-8.46437031485098	212	3
"lymphocytes tumor-infiltrating/immunology"	"MESH"	0.010752688172043	1	223.1875	0.277267417758969	1.86790670965226	0.413440984236832	11.273565396564	56	11
"lymphocytes tumor-infiltrating/metabolism"	"MESH"	0.010752688172043	1	30.5454545454545	0.236158849634789	2.03771641052974	0.413440984236832	21.4801140523686	17	10
"lymphocytes/drug effects"	"MESH"	0.010752688172043	1	63.6527777777778	0.414840778320178	1.01885820526487	0.253179546328335	-4.00483504025976	149	3
"lymphocytosis/chemically induced"	"MESH"	0.0106382978723404	1	0	0.351323002357104	2.53055031630871	0.358477508650519	-4.62166088108843	161	4
"lymphoma non-hodgkin/drug therapy"	"MESH"	0.0106382978723404	1	0	0.351323002357104	2.53055031630871	0.358477508650519	-4.62166088108843	162	4
"macrophages/drug effects"	"MESH"	0.010752688172043	1	0	0.271026809525815	1.35847760701982	0.215086505190311	10.6374701144874	61	13
"melanoma/complications"	"MESH"	0.032258064516129	3	775.379365079365	0.369975701514306	2.21847000455179	0.655947712418301	4.27814574331199	95	2
"melanoma/drug therapy"	"MESH"	0.053763440860215	5	1162.6	0.408678369662675	2.7743822961001	0.824175317185698	-6.08318496801502	172	7
"melanoma/genetics"	"MESH"	0.010752688172043	1	0	0.276439975798376	2.03771641052974	0.320922722029989	-2.4020581930382	129	8
"melanoma/immunology"	"MESH"	0.010752688172043	1	0	1.20454310422196	1.01885820526487	1	0	2	9
"mesalamine/pharmacology"	"MESH"	0.010752688172043	1	64.7444444444444	0.307873846522319	0.84904850438739	0.199123414071511	7.13262370817954	79	2
"metabolome/drug effects"	"MESH"	0.010752688172043	1	820.375	0.406926041465517	1.01885820526487	0.349480968858131	-3.32734165208103	134	3
"micrornas/genetics"	"MESH"	0.010752688172043	1	30.5454545454545	0.236158849634789	2.03771641052974	0.413440984236832	21.4801140523686	20	10
"MIR15B"	"GENE"	0.010752688172043	1	30.5454545454545	0.236158849634789	2.03771641052974	0.413440984236832	21.4801140523686	13	10
"MTOR"	"GENE"	0.010752688172043	1	223.1875	0.277267417758969	1.86790670965226	0.413440984236832	11.273565396564	55	11
"mucositis/chemically induced"	"MESH"	0.010752688172043	1	0	0.314767114661654	1.35847760701982	0.215086505190311	-3.83234320813234	137	7
"multigene family"	"MESH"	0.010752688172043	1	0	0.276439975798376	2.03771641052974	0.320922722029989	-2.4020581930382	126	8
"myasthenia gravis/chemically induced"	"MESH"	0.010752688172043	1	26.485347985348	0.301503201668335	2.72789910718422	0.461345636293733	15.0260458058822	44	6
"myasthenia gravis/diagnosis"	"MESH"	0.010752688172043	1	0	1.20454310422196	1.01885820526487	1	0	3	9
"mycophenolic acid"	"MESH"	0.0106382978723404	1	0	0.382949954318277	0.180753594022051	0.0187773933102653	-8.39360341512398	207	-1
