KW1	KW2	P.value	adj.P.value	FisherP.value	ztPois.cdf	Raw.CO.Occurrence	Expansion
drug-related side effects and adverse reactions	melanoma/complications	0.000124270133592	0.0003619960532727	0.0638148667601683	0.830190299122522	1	0
drug-related side effects and adverse reactions	melanoma/drug therapy	0.0010372325214909	0.0023588076889209	0.105189340813464	0.830190299122522	1	0
drug-related side effects and adverse reactions	urothelium/drug effects	4.16946477344027e-11	4.59846172700811e-10	0.021505376344086	0.830190299122522	1	0
immune checkpoint inhibitors/pharmacology	b7-h1 antigen/metabolism	2.36599509539914e-07	1.53548253129985e-06	0.043010752688172	0.830190299122522	1	0
immune checkpoint inhibitors/pharmacology	colitis collagenous/drug therapy	6.36879438076221e-12	9.068402745145001e-11	0.043010752688172	0.830190299122522	1	0
immune checkpoint inhibitors/pharmacology	colitis/diagnosis	4.23227637775803e-05	0.0001541065520756	0.0846189808321645	0.830190299122522	1	0
immune checkpoint inhibitors/pharmacology	gastrointestinal tract/metabolism	2.36599509539914e-07	1.53548253129985e-06	0.043010752688172	0.830190299122522	1	0
immune checkpoint inhibitors/pharmacology	inflammatory bowel diseases	9.10500023044714e-05	0.0002777578837603	0.0846189808321645	0.830190299122522	1	0
immune checkpoint inhibitors/pharmacology	mesalamine/pharmacology	1.3929446125438e-06	8.22829201465502e-06	0.043010752688172	0.830190299122522	1	0
immune checkpoint inhibitors/pharmacology	programmed cell death 1 receptor/metabolism	2.36599509539914e-07	1.53548253129985e-06	0.043010752688172	0.830190299122522	1	0
immune checkpoint inhibitors/pharmacology	protective agents/pharmacology	1.3929446125438e-06	8.22829201465502e-06	0.043010752688172	0.830190299122522	1	0
immune checkpoint inhibitors/pharmacology	skin neoplasms/complications	6.36879438076221e-12	9.068402745145001e-11	0.043010752688172	0.830190299122522	1	0
immune checkpoint inhibitors/pharmacology	trinitrobenzenesulfonic acid/adverse effects	1.3929446125438e-06	8.22829201465502e-06	0.043010752688172	0.830190299122522	1	0
immune checkpoint inhibitors/pharmacology	tryptophan/pharmacology	8.488771907622091e-10	7.74320237197327e-09	0.043010752688172	0.830190299122522	1	0
infliximab/administration & dosage	immune checkpoint inhibitors/administration & dosage	0.000872653019809	0.0020084704002361	0.043010752688172	0.830190299122522	1	0
infliximab/administration & dosage	melanoma/complications	8.11373358056144e-07	4.85297920743299e-06	0.032258064516129	0.830190299122522	1	0
infliximab/administration & dosage	urothelium/drug effects	0.0	0.0	0.010752688172043	0.830190299122522	1	0
melanoma/complications	antibodies monoclonal/adverse effects	2.84150786487025e-05	0.0001046640348681	0.032258064516129	0.830190299122522	1	0
melanoma/complications	colitis collagenous/drug therapy	2.20490292690556e-12	3.2361190650275496e-11	0.032258064516129	0.830190299122522	1	0
melanoma/complications	lymphocytes/drug effects	2.84150786487025e-05	0.0001046640348681	0.032258064516129	0.830190299122522	1	0
melanoma/complications	neutrophils/drug effects	2.84150786487025e-05	0.0001046640348681	0.032258064516129	0.830190299122522	1	0
melanoma/complications	skin neoplasms/complications	2.20490292690556e-12	3.2361190650275496e-11	0.032258064516129	0.830190299122522	1	0
melanoma/complications	urothelium/drug effects	8.11373358056144e-07	4.85297920743299e-06	0.032258064516129	0.830190299122522	1	0
melanoma/complications	vitamin d/administration & dosage	2.84150786487025e-05	0.0001046640348681	0.032258064516129	0.830190299122522	1	0
mesalamine/pharmacology	protective agents/pharmacology	0.0	0.0	0.010752688172043	0.830190299122522	1	0
mesalamine/pharmacology	trinitrobenzenesulfonic acid/adverse effects	0.0	0.0	0.010752688172043	0.830190299122522	1	0
protective agents/pharmacology	trinitrobenzenesulfonic acid/adverse effects	0.0	0.0	0.010752688172043	0.830190299122522	1	0
urothelium/drug effects	immune checkpoint inhibitors/administration & dosage	0.000872653019809	0.0020084704002361	0.043010752688172	0.830190299122522	1	0
adenocarcinoma of lung/drug therapy	b7-h1 antigen/antagonists & inhibitors	8.488771907622091e-10	7.74320237197327e-09	0.032258064516129	0.830190299122522	1	0
adenocarcinoma of lung/drug therapy	biomarkers/metabolism	0.0	0.0	0.010752688172043	0.830190299122522	1	0
adenocarcinoma of lung/drug therapy	glycoproteins/metabolism	0.0	0.0	0.010752688172043	0.830190299122522	1	0
b7-h1 antigen/antagonists & inhibitors	biomarkers/metabolism	8.488771907622091e-10	7.74320237197327e-09	0.032258064516129	0.830190299122522	1	0
b7-h1 antigen/antagonists & inhibitors	colitis/epidemiology	8.488771907622091e-10	7.74320237197327e-09	0.032258064516129	0.830190299122522	1	0
b7-h1 antigen/antagonists & inhibitors	glycoproteins/metabolism	8.488771907622091e-10	7.74320237197327e-09	0.032258064516129	0.830190299122522	1	0
b7-h1 antigen/antagonists & inhibitors	neoplasms/complications	0.0007148389160953	0.0016572450205467	0.0946781129109319	0.830190299122522	1	0
b7-h1 antigen/antagonists & inhibitors	programmed cell death 1 receptor/antagonists & inhibitors	0.0023776856511018	0.0047603611986383	0.0187722515913259	0.584635003932401	2	0
biomarkers/metabolism	glycoproteins/metabolism	0.0	0.0	0.010752688172043	0.830190299122522	1	0
adrenal cortex hormones/therapeutic use	beclomethasone/adverse effects	1.2526646386845599e-12	1.8672532270391797e-11	0.032258064516129	0.830190299122522	1	0
adrenal cortex hormones/therapeutic use	biological products/therapeutic use	1.2526646386845599e-12	1.8672532270391797e-11	0.032258064516129	0.830190299122522	1	0
adrenal cortex hormones/therapeutic use	diarrhea/chemically induced	1.37004461520096e-06	8.16889101813573e-06	0.002805049088359	0.347909608055624	3	0
adrenal cortex hormones/therapeutic use	inflammation/drug therapy	0.0004982368131516	0.0011838553418347	0.0638148667601683	0.830190299122522	1	0
adrenal cortex hormones/therapeutic use	skin neoplasms/drug therapy	0.0002334339983105	0.0005814517869145	0.0638148667601683	0.830190299122522	1	0
adrenal cortex hormones/therapeutic use	tumor necrosis factor inhibitors	2.25073886195304e-08	1.50681043810751e-07	0.032258064516129	0.830190299122522	1	0
beclomethasone/adverse effects	diarrhea/chemically induced	0.001239801514261	0.0027158912620093	0.150537634408602	0.830190299122522	1	0
beclomethasone/adverse effects	inflammation/drug therapy	1.69131375571396e-11	1.90948322242736e-10	0.021505376344086	0.830190299122522	1	0
biological products/therapeutic use	diarrhea/chemically induced	0.001239801514261	0.0027158912620093	0.150537634408602	0.830190299122522	1	0
diarrhea/chemically induced	biomarkers/analysis	0.0033916470872356	0.0064907348469864	0.150537634408602	0.830190299122522	1	0
diarrhea/chemically induced	feces	0.001239801514261	0.0027158912620093	0.150537634408602	0.830190299122522	1	0
diarrhea/chemically induced	feces/chemistry	0.0033916470872356	0.0064907348469864	0.150537634408602	0.830190299122522	1	0
diarrhea/chemically induced	leukocyte l1 antigen complex/analysis	0.0033916470872356	0.0064907348469864	0.150537634408602	0.830190299122522	1	0
inflammation/drug therapy	cd8-positive t-lymphocytes/cytology	0.0001276936833728	0.00036582514696	0.021505376344086	0.830190299122522	1	0
inflammation/drug therapy	chemokines/metabolism	0.0001276936833728	0.00036582514696	0.021505376344086	0.830190299122522	1	0
inflammation/drug therapy	colitis/drug therapy	0.0028052417422615	0.005535058163635	0.0638148667601683	0.830190299122522	1	0
inflammation/drug therapy	ctla-4 antigen/immunology	0.0001276936833728	0.00036582514696	0.021505376344086	0.830190299122522	1	0
inflammation/drug therapy	gene expression regulation/genetics	0.0001276936833728	0.00036582514696	0.021505376344086	0.830190299122522	1	0
inflammation/drug therapy	melanoma/genetics	0.0001276936833728	0.00036582514696	0.021505376344086	0.830190299122522	1	0
inflammation/drug therapy	multigene family	0.0001276936833728	0.00036582514696	0.021505376344086	0.830190299122522	1	0
inflammation/drug therapy	myeloid cells/cytology	0.0001276936833728	0.00036582514696	0.021505376344086	0.830190299122522	1	0
inflammation/drug therapy	receptors antigen t-cell/genetics	0.0001276936833728	0.00036582514696	0.021505376344086	0.830190299122522	1	0
inflammation/drug therapy	receptors cxcr3/genetics	0.0001276936833728	0.00036582514696	0.021505376344086	0.830190299122522	1	0
inflammation/drug therapy	receptors cxcr6/genetics	0.0001276936833728	0.00036582514696	0.021505376344086	0.830190299122522	1	0
inflammation/drug therapy	t-lymphocytes regulatory/cytology	0.0001276936833728	0.00036582514696	0.021505376344086	0.830190299122522	1	0
skin neoplasms/drug therapy	colon/diagnostic imaging	6.08395890666635e-07	3.69687694073866e-06	0.021505376344086	0.830190299122522	1	0
skin neoplasms/drug therapy	drug resistance/immunology	6.08395890666635e-07	3.69687694073866e-06	0.021505376344086	0.830190299122522	1	0
skin neoplasms/drug therapy	glucocorticoids/pharmacology	6.08395890666635e-07	3.69687694073866e-06	0.021505376344086	0.830190299122522	1	0
skin neoplasms/drug therapy	immunosuppressive agents/pharmacology	6.08395890666635e-07	3.69687694073866e-06	0.021505376344086	0.830190299122522	1	0
skin neoplasms/drug therapy	infliximab/adverse effects	0.0015703678212359	0.0034087164993381	0.0846189808321645	0.830190299122522	1	0
skin neoplasms/drug therapy	intestinal mucosa/diagnostic imaging	6.08395890666635e-07	3.69687694073866e-06	0.021505376344086	0.830190299122522	1	0
skin neoplasms/drug therapy	melanoma/drug therapy	3.54466825891464e-08	2.36476469860459e-07	0.0023375409069658	0.584635003932401	2	0
skin neoplasms/drug therapy	mucositis/chemically induced	6.08395890666635e-07	3.69687694073866e-06	0.021505376344086	0.830190299122522	1	0
skin neoplasms/drug therapy	tumor necrosis factor inhibitors	2.25073886195304e-08	1.50681043810751e-07	0.021505376344086	0.830190299122522	1	0
tumor necrosis factor inhibitors	melanoma/drug therapy	2.34397230222116e-05	8.71793207141907e-05	0.053763440860215	0.830190299122522	1	0
adrenal gland diseases/diagnostic imaging	colitis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
adrenal gland diseases/diagnostic imaging	encephalitis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
adrenal gland diseases/diagnostic imaging	hepatitis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
adrenal gland diseases/diagnostic imaging	myocarditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
adrenal gland diseases/diagnostic imaging	neoplasms/diagnostic imaging	2.00646083081679e-08	1.36725973757087e-07	0.021505376344086	0.830190299122522	1	0
adrenal gland diseases/diagnostic imaging	pancreatitis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
adrenal gland diseases/diagnostic imaging	pericarditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
adrenal gland diseases/diagnostic imaging	pneumonia/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
adrenal gland diseases/diagnostic imaging	sarcoidosis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
adrenal gland diseases/diagnostic imaging	thyroiditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
colitis/diagnostic imaging	encephalitis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
colitis/diagnostic imaging	hepatitis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
colitis/diagnostic imaging	myocarditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
colitis/diagnostic imaging	neoplasms/diagnostic imaging	2.00646083081679e-08	1.36725973757087e-07	0.021505376344086	0.830190299122522	1	0
colitis/diagnostic imaging	pancreatitis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
colitis/diagnostic imaging	pericarditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
colitis/diagnostic imaging	pneumonia/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
colitis/diagnostic imaging	sarcoidosis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
colitis/diagnostic imaging	thyroiditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
encephalitis/diagnostic imaging	hepatitis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
encephalitis/diagnostic imaging	myocarditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
encephalitis/diagnostic imaging	neoplasms/diagnostic imaging	2.00646083081679e-08	1.36725973757087e-07	0.021505376344086	0.830190299122522	1	0
encephalitis/diagnostic imaging	pancreatitis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
encephalitis/diagnostic imaging	pericarditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
encephalitis/diagnostic imaging	pneumonia/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
encephalitis/diagnostic imaging	sarcoidosis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
encephalitis/diagnostic imaging	thyroiditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
hepatitis/diagnostic imaging	myocarditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
hepatitis/diagnostic imaging	neoplasms/diagnostic imaging	2.00646083081679e-08	1.36725973757087e-07	0.021505376344086	0.830190299122522	1	0
hepatitis/diagnostic imaging	pancreatitis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
hepatitis/diagnostic imaging	pericarditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
hepatitis/diagnostic imaging	pneumonia/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
hepatitis/diagnostic imaging	sarcoidosis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
hepatitis/diagnostic imaging	thyroiditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
myocarditis/diagnostic imaging	neoplasms/diagnostic imaging	2.00646083081679e-08	1.36725973757087e-07	0.021505376344086	0.830190299122522	1	0
myocarditis/diagnostic imaging	pancreatitis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
myocarditis/diagnostic imaging	pericarditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
myocarditis/diagnostic imaging	pneumonia/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
myocarditis/diagnostic imaging	sarcoidosis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
myocarditis/diagnostic imaging	thyroiditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
neoplasms/diagnostic imaging	pancreatitis/diagnostic imaging	2.00646083081679e-08	1.36725973757087e-07	0.021505376344086	0.830190299122522	1	0
neoplasms/diagnostic imaging	pericarditis/diagnostic imaging	2.00646083081679e-08	1.36725973757087e-07	0.021505376344086	0.830190299122522	1	0
neoplasms/diagnostic imaging	pneumonia/diagnostic imaging	2.00646083081679e-08	1.36725973757087e-07	0.021505376344086	0.830190299122522	1	0
neoplasms/diagnostic imaging	sarcoidosis/diagnostic imaging	2.00646083081679e-08	1.36725973757087e-07	0.021505376344086	0.830190299122522	1	0
neoplasms/diagnostic imaging	thyroiditis/diagnostic imaging	2.00646083081679e-08	1.36725973757087e-07	0.021505376344086	0.830190299122522	1	0
pancreatitis/diagnostic imaging	pericarditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
pancreatitis/diagnostic imaging	pneumonia/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
pancreatitis/diagnostic imaging	sarcoidosis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
pancreatitis/diagnostic imaging	thyroiditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
pericarditis/diagnostic imaging	pneumonia/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
pericarditis/diagnostic imaging	sarcoidosis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
pericarditis/diagnostic imaging	thyroiditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
pneumonia/diagnostic imaging	sarcoidosis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
pneumonia/diagnostic imaging	thyroiditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
sarcoidosis/diagnostic imaging	thyroiditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
adrenal insufficiency/chemically induced	angiogenesis inhibitors/therapeutic use	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
adrenal insufficiency/chemically induced	axitinib/administration & dosage	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
adrenal insufficiency/chemically induced	bevacizumab/administration & dosage	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
adrenal insufficiency/chemically induced	carcinoma renal cell/drug therapy	0.0012219719371479	0.0026891839170452	0.021505376344086	0.830190299122522	1	0
adrenal insufficiency/chemically induced	diabetes mellitus type 1/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
adrenal insufficiency/chemically induced	exanthema/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
adrenal insufficiency/chemically induced	fatigue/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
adrenal insufficiency/chemically induced	hepatitis autoimmune/etiology	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
adrenal insufficiency/chemically induced	hypophysitis/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
adrenal insufficiency/chemically induced	ipilimumab/therapeutic use	0.0036027646835737	0.0067591691408641	0.032258064516129	0.830190299122522	1	0
adrenal insufficiency/chemically induced	myasthenia gravis/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
adrenal insufficiency/chemically induced	myocarditis/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
adrenal insufficiency/chemically induced	nephritis/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
adrenal insufficiency/chemically induced	nivolumab/therapeutic use	0.00299295859196	0.0058034197088005	0.021505376344086	0.830190299122522	1	0
adrenal insufficiency/chemically induced	pruritus/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
angiogenesis inhibitors/therapeutic use	axitinib/administration & dosage	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
angiogenesis inhibitors/therapeutic use	bevacizumab/administration & dosage	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
angiogenesis inhibitors/therapeutic use	carcinoma renal cell/drug therapy	0.0012219719371479	0.0026891839170452	0.021505376344086	0.830190299122522	1	0
angiogenesis inhibitors/therapeutic use	diabetes mellitus type 1/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
angiogenesis inhibitors/therapeutic use	exanthema/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
